Word,ExcludedSenses,WordnetSenses,WordnetSubsenses,Notes,Examples,Syntax1,Syntax2,Syntax3,Semantics1,Semantics2,Semantics3,ThRole1,ThRole2,ThRole3
thin,#,1 2 3 4,#,#,Kim thinned the paint/The paint thinned,NP,#,#,physobj,#,#,PTNT,#,
thin,#,1 2 3 4,#,#,Kim thinned the paint/The paint thinned,NP,NP,#,*,physobj,#,EFNT,PTNT,
think,6,1 2 3 4 5 7 8,#,sense 6 excluded as obscure,Kim thought/Kim thought Mary a fool/Kim thought that Mary was a fool,NP,#,#,sentient,#,#,AGNT,#,
think,6,1 2 3 4 5 7 8,#,sense 6 excluded as obscure,Kim thought/Kim thought Mary a fool/Kim thought that Mary was a fool,NP,NP,NP,sentient,*,*,AGNT,RCPT,THME
think,6,1 2 3 4 5 7 8,#,sense 6 excluded as obscure,Kim thought/Kim thought Mary a fool/Kim thought that Mary was a fool,NP,NP,VPinf,sentient,*,*,AGNT,RCPT,THME
think,6,1 2 3 4 5 7 8,#,sense 6 excluded as obscure,Kim thought/Kim thought Mary a fool/Kim thought that Mary was a fool,NP,Scomp,#,sentient,*,#,AGNT,THME,
thirst,#,1 2,#,#,Kim thirsted for a beer,NP,PP(for),#,sentient,*,#,EXPR,THME,
thirst,#,1 2,#,#,Kim thirsted for a beer,NP,PP(after),#,sentient,*,#,EXPR,Experienced,
threaten,#, 1 2 3,#, I'm not convinced this belongs in psych verb class  Is there really a change in psych state?, The stranger threatened Kim,NP,NP,#,*,*,#,Experienced,EXPR,
throw,#,1 2 3 4 5 6 8 11 12,10,sense 10 = throw a pot subsense,Kim threw the ball into the net,NP,NP,#,sentient,physobj,#,AGNT,THME,
throw,#,1 2 3 4 5 6 8 11 12,10,sense 10 = throw a pot subsense,Kim threw the ball into the net,NP,NP,PP,sentient,physobj,sentient,AGNT,THME,RCPT
throw,#,1 2 3 4 5 6 8 11 12,10,sense 10 = throw a pot subsense,Kim threw the ball into the net,NP,NP,PP,sentient,physobj,location,AGNT,THME,Path
throw,#,1 2 3 4 5 6 8 11 12,10,sense 10 = throw a pot subsense,Kim threw the ball into the net,NP,NP,PP,sentient,physobj,location,AGNT,THME,Goal
throw,#,7 13,#,#,The news threw Kim,NP,NP,#,*,sentient,#,Experienced,EXPR,
throw,#,9,#,#,Kim threw a party for Mary,NP,NP,PP,sentient,physobj,location,AGNT,THME,LOC
throw,#,9,#,#,Kim threw a party for Mary,NP,NP,PP,sentient,physobj,subst,AGNT,THME,MATR
throw,#,9,#,#,Kim threw a party for Mary,NP,NP,#,sentient,physobj,#,AGNT,THME,
throw,#,9,#,#,Kim threw a party for Mary,NP,NP,PP,sentient,physobj,sentient,AGNT,THME,RCPT
thumb,#,1,#,#,Kim thumbed the book (for information),NP,PP,PP(for),animate,location,*,AGNT,LOC,THME
thunder,#,1 4,#,"The distinction between making a noise and making a noise while moving seems tenuous to me, so I have kept WN senses 1 and 4 together ",The motorbike thundered (along the road),NP,#,#,physobj,#,#,EFNT,#,
thunder,#,2,#,#,Kim thundered her reply to John,NP,#,#,sentient,#,#,AGNT,#,
thunder,#,2,#,#,Kim thundered her reply to John,NP,PP(to),#,sentient,sentient,#,AGNT,Addressee,
thunder,#,2,#,#,Kim thundered her reply to John,NP,NP,PP(to),sentient,info,sentient,AGNT,Said,Addressee
thunder,#,2,#,#,Kim thundered her reply to John,NP,Scomp,#,sentient,info,#,AGNT,Said,
thunder,#,2,#,#,Kim thundered her reply to John,NP,NP,#,sentient,info,#,AGNT,said,
thunder,#,2,#,#,Kim thundered her reply to John,NP,PP(to),Scomp,sentient,sentient,info,AGNT,Addressee,Said
thunder,#,3,#,#,It was thundering,NP,#,#,it,#,#,NOTHETA,#,
tick,#,1 2,#,Sense 3 excluded as obscure ,The clock ticked,NP,#,#,physobj,#,#,EFNT,#,
ticket,#,1,#,#,The officer ticketed Kim for speeding,NP,NP,#,sentient,physobj,#,AGNT,PTNT,
tidy,#,1,#,#,Kim tidied the books into a pile,NP,NP,PP(into),sentient,subst,physobj,AGNT,MATR,RSLT
tidy,#,1,#,#,Kim tidied the books into a pile,NP,#,#,sentient,#,#,AGNT,#,
tidy,#,1,#,#,Kim tidied the books into a pile,NP,NP,#,sentient,physobj,#,AGNT,RSLT,
tidy,#,1,#,#,Kim tidied the books into a pile,NP,NP,#,sentient,subst,#,AGNT,MATR,
tidy,#,1,#,#,Kim tidied the books into a pile,NP,NP,PP(for),sentient,physobj,*,AGNT,RSLT,RCPT
tidy,#,1,#,#,Kim tidied the books into a pile,NP,NP,PP,sentient,physobj,location,AGNT,THME,LOC
tie,7 8,1 3 4 5 9,6,senses 7 and 8 excluded as obscure,Kim tied her scarf to the post,NP,NP,Adj,sentient,physobj,*,AGNT,THME,RSLT
tie,7 8,1 3 4 5 9,6,senses 7 and 8 excluded as obscure,Kim tied her scarf to the post,NP,NPcoll,#,sentient,physobj,#,AGNT,THME,
tie,7 8,1 3 4 5 9,6,senses 7 and 8 excluded as obscure,Kim tied her scarf to the post,NP,NP,PP(to),sentient,physobj,location,AGNT,THME,LOC
tie,7 8,2,#,#,The two teams tied,NP,#,#,sentient,#,#,AGNT,#,
tighten,#,1 2,#,#,Kim tightened her grip/Kim's grip tightened,NP,#,#,physobj,#,#,PTNT,#,
tighten,#,1 2,#,#,Kim tightened her grip/Kim's grip tightened,NP,NP,#,*,physobj,#,EFNT,PTNT,
tighten,#,3 4,#,#,The government tightened the restrictions/The restrictions tightened,NP,#,#,*,#,#,PTNT,#,
tighten,#,3 4,#,#,The government tightened the restrictions/The restrictions tightened,NP,NP,#,*,*,#,EFNT,PTNT,
tile,#,1,#,#,Kim tiled the floor with ceramic tiles,NP,NP,#,sentient,physobj,#,AGNT,PTNT,
tile,#,1,#,#,Kim tiled the floor with ceramic tiles,NP,NP,PP(with),animate,location,*,EFNT,LOC,THME
tile,#,1,#,#,Kim tiled the floor with ceramic tiles,NP,NP,#,*,location,#,THME,LOC,
tile,#,1,#,#,Kim tiled the floor with ceramic tiles,NP,NP,#,animate,location,#,EFNT,LOC,
tilt,4,1 2 3,#,sense 4 excluded as archaic,The building tilts towards the river,NP,#,#,physobj,#,#,THME,#,
tilt,4,1 2 3,#,sense 4 excluded as archaic,The building tilts towards the river,NP,PP,#,physobj,location,#,THME,PATH,
tin,#,1,#,#,This factory tins pineapple,NP,NP,#,sentient,physobj,#,AGNT,THME,
tip,2 5,1 4,#,senses 2 and 5 excluded as obscure,kim tipped the chair onto the floor/The chair tipped onto the floor,NP,NP,PP,sentient,physobj,location,AGNT,THME,Path
tip,2 5,1 4,#,senses 2 and 5 excluded as obscure,kim tipped the chair onto the floor/The chair tipped onto the floor,NP,NP,#,sentient,physobj,#,AGNT,THME,
tip,2 5,1 4,#,senses 2 and 5 excluded as obscure,kim tipped the chair onto the floor/The chair tipped onto the floor,NP,NP,PP,sentient,physobj,location,AGNT,THME,Goal
tip,2 5,1 4,#,senses 2 and 5 excluded as obscure,kim tipped the chair onto the floor/The chair tipped onto the floor,NP,NP,PP,sentient,physobj,sentient,AGNT,THME,RCPT
tip,2 5,1 4,#,senses 2 and 5 excluded as obscure,kim tipped the chair onto the floor/The chair tipped onto the floor,NP,#,#,physobj,#,#,THME,#,
tip,2 5,3,#,#,Kim tipped the driver $10,NP,NP,NP,sentient,sentient,money,AGNT,RCPT,THME
tip,2 5,3,#,#,Kim tipped the driver $10,NP,NP,#,sentient,sentient,#,AGNT,RCPT,
tire,#,1,#,#, Kim tired of her new hobby,NP,PP(of),#,sentient,*,#,EXPR,Experienced,
tire,#,1,#,#, Kim tired of her new hobby,NP,#,#,sentient,#,#,EXPR,#,
tire,#, 2 4,#,#, Driving at night tired Kim,NP,NP,#,*,sentient,#,Experienced,EXPR,
tire,#,3,#,#, Running around soon tired the children,NP,NP,#,*,animate,#,EFNT,PTNT,
tire,#,3,#,#, Running around soon tired the children,NP,#,#,animate,#,#,PTNT,#,
tolerate,#,1,#, usually in negative construction, Kim cannot tolerate spiders,NP,NP,#,sentient,*,#,EXPR,Experienced,
top,1 2 3 4 5,NIWN1,#,I have excluded all wordnet senses as colloquial or obscure ,A row of trees topped the hill,NP,NP,#,location,location,#,LOC,LOC,
toss,3,1 2 4 5,#,sense 3 excluded as phrasal - toss about or collocation required - toss and turn ,Kim tossed the ball into the net,NP,NP,PP,sentient,physobj,sentient,AGNT,THME,RCPT
toss,3,1 2 4 5,#,sense 3 excluded as phrasal - toss about or collocation required - toss and turn ,Kim tossed the ball into the net,NP,NP,#,sentient,physobj,#,AGNT,THME,
toss,3,1 2 4 5,#,sense 3 excluded as phrasal - toss about or collocation required - toss and turn ,Kim tossed the ball into the net,NP,NP,PP,sentient,physobj,location,AGNT,THME,Goal
toss,3,1 2 4 5,#,sense 3 excluded as phrasal - toss about or collocation required - toss and turn ,Kim tossed the ball into the net,NP,NP,PP,sentient,physobj,location,AGNT,THME,Path
toss,3,6,#,#,Kim tossed a salad,NP,NP,#,sentient,physobj,#,AGNT,RSLT,
toss,3,6,#,#,Kim tossed a salad,NP,NP,PP(for),sentient,physobj,*,AGNT,RSLT,RCPT
toss,3,6,#,#,Kim tossed a salad,NP,NP,NP,sentient,*,physobj,AGNT,RCPT,RSLT
toss,3,NIWN1,#,#,Kim tossed her head,NP,NP,#,animate,bodypart,#,EFNT,THME,
total,#,1,#,#,The participants totalled 30,NP,NP,#,physobj,info,#,EFNT,Said,
total,#,2,#,#,Kim totalled the figures,NP,NP,PP(with),sentient,*,*,AGNT,FORM,FORM
total,#,2,#,#,Kim totalled the figures,NP,NP,#,sentient,collective,#,AGNT,FORM,
touch,#, 1 2 6 13 14,#,#, Kim touched the door,NP,NP,#,animate,physobj,#,AGNT,THME,
touch,#, 1 2 6 13 14,#,#, Kim touched the door,NP,#,#,animate,#,#,AGNT,#,
touch,#,3,#,#, His kindness touched Kim,NP,NP,#,*,sentient,#,Experienced,EXPR,
touch,#, 5 10,11," 11 is a subsense because it means, figuratively, reach the same position/standard/level as (usually negative)", Kim's garden touches ours,NP,NP,#,location,location,#,LOC,LOC,
touch,#, 9 12,15, 15 is a subsense of these change-alter senses because it involves change-alter but by the intermediary of a brush, Kim didn't touch her dinner,NP,NP,#,*,*,#,EFNT,PTNT,
tour,#,1,#,#,Kim toured England,NP,NP,#,animate,location,#,AGNT,LOC,
tour,#,1,#,#,Kim toured England,NP,#,#,animate,#,#,AGNT,#,
towel,#,1,#,#,Kim towelled the water from the floor/Kim towelled the floor dry,NP,NP,PP(from),sentient,physobj,location,AGNT,THME,LOC
towel,#,1,#,#,Kim towelled the water from the floor/Kim towelled the floor dry,NP,NP,Adj,sentient,location,#,AGNT,LOC,
towel,#,1,#,#,Kim towelled the water from the floor/Kim towelled the floor dry,NP,NP,#,sentient,location,#,AGNT,LOC,
tower,#,1,#,#,Kim's office towered on the horizon,NP,PP,#,*,location,#,EFNT,LOC,
trace,3,1 4,#,sense 3 excluded as unlikely,The police traced Kim,NP,NP,#,sentient,physobj,#,AGNT,THME,
trace,3,2,#,#,Kim traced her logo on the paper,NP,#,#,sentient,#,#,AGNT,#,
trace,3,2,#,#,Kim traced her logo on the paper,NP,NP,PP(on),sentient,image,location,AGNT,FORM,LOC
trace,3,2,#,#,Kim traced her logo on the paper,NP,PP(on),#,sentient,location,#,AGNT,LOC,
trace,3,2,#,#,Kim traced her logo on the paper,NP,NP,#,sentient,image,#,AGNT,FORM,
track,1 4 5,3,2,2 is a non-movt subsense  1 4 and 5 excluded because obscure ,The dogs tracked Kim all the way home,NP,NP,#,sentient,physobj,#,AGNT,THME,
track,1 4 5,3,2,2 is a non-movt subsense  1 4 and 5 excluded because obscure ,The dogs tracked Kim all the way home,NP,NP,#,sentient,location,#,AGNT,LOC,
trade,2 3,1 4,#,#,Kim traded her old car for a new one/Kim traded places with Kim,NP,NP,PP(for),sentient,physobj,physobj,AGNT,PTNT,PTNT
trade,2 3,1 4,#,#,Kim traded her old car for a new one/Kim traded places with Kim,NP,NP,PP(with),sentient,*,sentient,AGNT,PTNT,RCPT
trail,#,2,#,#,The dogs trailed the fox,NP,NP,#,sentient,physobj,#,AGNT,THME,
trail,#,3 5 6,1 4,#,Kim trailed her coat along behind her,NP,NP,#,*,*,#,AGNT,THME,
trail,#,3 5 6,1 4,#,Kim trailed her coat along behind her,NP,NP,PP(to),*,*,*,AGNT,THME,DEST
train,6 9 10,1 3 4 5 7 8,#,senses 6 9 and 10 excluded as obscure,Kim trained Mary as a doctor,NP,NP,PP(as),sentient,*,*,AGNT,THME,THME
train,6 9 10,2,#,#,Kim trained as an engineer,NP,PP(as),#,sentient,sentient,#,AGNT,FORM,
transfer,7,1 3 4 8 9 10,#,sense 7 excluded as rare,Kim transferred the plants to the greenhouse,NP,NP,#,sentient,physobj,#,AGNT,THME,
transfer,7,1 3 4 8 9 10,#,sense 7 excluded as rare,Kim transferred the plants to the greenhouse,NP,NP,PP(to),sentient,physobj,location,AGNT,THME,LOC
transfer,7,1 3 4 8 9 10,#,sense 7 excluded as rare,Kim transferred the plants to the greenhouse,NP,NP,PP(to),sentient,physobj,sentient,AGNT,THME,RCPT
transfer,7,2,#,#,The company transferred Kim to Moscow,NP,NP,PP(to),sentient,sentient,location,AGNT,THME,LOC
transfer,7,5 6,#,#,Kim transferred the call to Mary,NP,NP,PP(to),sentient,*,*,AGNT,THME,RCPT
transform,#,1 2 3 4,#,#,Kim transformed her spare room into a study/The changes transformed the company into a major corporation,NP,NP,#,*,*,#,EFNT,PTNT,
transform,#,1 2 3 4,#,#,Kim transformed her spare room into a study/The changes transformed the company into a major corporation,NP,NP,PP(into),*,*,*,EFNT,PTNT,THME
transform,#,1 2 3 4,#,#,Kim transformed her spare room into a study/The changes transformed the company into a major corporation,NP,NP,PP(into),sentient,*,*,AGNT,PTNT,RSLT
transport,#,1 2 3 5,#,#,Kim transported the parcel to Kim,NP,NP,PP(to),sentient,physobj,sentient,AGNT,THME,RCPT
transport,#,1 2 3 5,#,#,Kim transported the parcel to Kim,NP,NP,PP(to),sentient,physobj,location,AGNT,THME,LOC
transport,#,1 2 3 5,#,#,Kim transported the parcel to Kim,NP,NP,#,sentient,physobj,#,AGNT,THME,
transport,#,4,#,#,The show transported Kim,NP,NP,#,*,sentient,#,Experienced,EXPR,
trap,#,1 2 3,#,#,Kim trapped  a possum in her yard,NP,NP,#,sentient,physobj,#,AGNT,THME,
trap,#,1 2 3,#,#,Kim trapped  a possum in her yard,NP,NP,#,*,physobj,#,EFNT,THME,
travel,#,1 4 5,2 3,2 and 3 are general 'take a trip' subsenses,Kim travelled to London by air,NP,#,#,animate,#,#,AGNT,#,
treasure,#,1 2,#,#,Kim treasures Mary's friendship,NP,NP,#,sentient,*,#,EXPR,Experienced,
treat,#,1 2 3 4,#,#,Kim treated Mary as a friend/The doctor treated the patient,NP,NP,PP(as),sentient,*,*,AGNT,THME,THME
treat,#,1 2 3 4,#,#,Kim treated Mary as a friend/The doctor treated the patient,NP,NP,#,sentient,*,#,AGNT,RCPT,
treat,#,5 6,#,#,Kim treated Mary to an icecream,NP,NP,PP(to),sentient,sentient,*,AGNT,RCPT,THME
tree,#,1,#,#,The hunters treed the monkey,NP,NP,#,sentient,physobj,#,AGNT,THME,
tremble,#,1,#,#,Kim trembled,NP,#,#,animate,#,#,EFNT,#,
tremble,#,2,#,#,The earth trembled,NP,#,#,*,#,#,EFNT,#,
trick,#,1,#,#,Mary's behaviour tricked Kim,NP,NP,#,*,sentient,#,Experienced,EXPR,
trim,#,1 3,#,#,Kim trimmed the rind from the bacon,NP,NP,PP(from),sentient,physobj,location,AGNT,THME,LOC
trim,#,1 3,#,#,Kim trimmed the rind from the bacon,NP,NP,#,sentient,location,#,AGNT,LOC,
trim,#,1 3,#,#,Kim trimmed the rind from the bacon,NP,NP,Adj,sentient,location,#,AGNT,LOC,
trim,#,2 4,#,#,Kim trimmed her skirt with lace,NP,NP,PP(with),animate,location,*,EFNT,LOC,THME
trim,#,2 4,#,#,Kim trimmed her skirt with lace,NP,NP,#,animate,location,#,EFNT,LOC,
trim,#,2 4,#,#,Kim trimmed her skirt with lace,NP,NP,#,*,location,#,THME,LOC,
trim,#,5 6 7,#,#,Kim trimmed her father's beard,NP,NP,#,animate,bodypart,#,AGNT,PTNT,
triple,2,1,#,sense 2 excluded - baseball termb,Kim tripled her income/Kim's income tripled,NP,PP(in),#,*,value,#,THME,MED,
triple,2,1,#,sense 2 excluded - baseball termb,Kim tripled her income/Kim's income tripled,NP,NP,#,*,*,#,EFNT,PTNT,
triple,2,1,#,sense 2 excluded - baseball termb,Kim tripled her income/Kim's income tripled,NP,#,#,*,#,#,PTNT,#,
troop,#,1 2,#,#,The procession trooped along Main Street,NP,#,#,animate,#,#,AGNT,#,
trouble,#, 1 2 3 4 5,#,#, The question continued to trouble Kim,NP,NP,#,*,sentient,#,Experienced,EXPR,
trust,#, 1 2,6,#, Kim trusted her friend,NP,NP,#,sentient,*,#,EXPR,Experienced,
trust,#, 3 4,#,#, Kim trusted that the situation would improve,NP,NP,#,sentient,*,#,EXPR,Experienced,
trust,#, 3 4,#,#, Kim trusted that the situation would improve,NP,Scomp(that),#,sentient,*,#,EXPR,THME,
trust,#,5,#,#,Kim trusted the files to Mary/Kim trusted Mary with the files,NP,NP,PP(with),sentient,sentient,*,AGNT,RCPT,THME
trust,#,5,#,#,Kim trusted the files to Mary/Kim trusted Mary with the files,NP,NP,PP(to),sentient,*,sentient,AGNT,THME,RCPT
try,#,1,#,#,Kim tried to understand/Kim tried for a better deal,NP,VPinf,#,sentient,*,#,AGNT,RSLT,
try,#,1,#,#,Kim tried to understand/Kim tried for a better deal,NP,PP(for),#,sentient,*,#,AGNT,Goal,
try,#,2 3 5,#,#,The court tried Kim,NP,NP,#,sentient,*,#,AGNT,THME,
try,#,4,#,#,Kim tried the wine,NP,NP,#,sentient,physobj,#,AGNT,THME,
try,#,6 7,#,senses 8 and 9 excluded as obscure or phrasal,Mary tried Kim's patience,NP,NP,#,*,*,#,Experienced,THME,
try,#,6 7,#,senses 8 and 9 excluded as obscure or phrasal,Mary tried Kim's patience,NP,NP,#,*,sentient,#,Experienced,EXPR,
tuck,2 3 4,1,#,2 3 4 excluded as unlikely - tuck always requires adv or PP,Kim tucked the letter into an envelope,NP,NP,PP,sentient,physobj,location,AGNT,Moved,DEST
tumble,4,1 2 3 5 9,#,4 excluded as unheard of,Kim tumbled down the hill,NP,#,#,animate,#,#,EFNT,#,
tumble,4,6,#,#,"Kim was confused for some time, but she finally tumbled",NP,#,#,sentient,#,#,EXPR,#,
tumble,4,7,#,#,the price of beef tumbled,NP,#,#,*,#,#,EFNT,#,
tumble,4,7,#,#,the price of beef tumbled,NP,PP(in),#,*,value,#,THME,MED,
turn,8 10 11 12 14 15,2 4 5 6,#,#,Kim turned her book into a film,NP,NP,PP(into),sentient,*,*,AGNT,PTNT,RSLT
turn,8 10 11 12 14 15,3 7 9 13,#,"excluded senses too specialised eg  turn one's ankle, the leaves are turning",Kim turned the handle,NP,#,#,physobj,#,#,Moved,#,
turn,8 10 11 12 14 15,3 7 9 13,#,"excluded senses too specialised eg  turn one's ankle, the leaves are turning",Kim turned the handle,NP,NP,#,*,physobj,#,EFNT,Moved,
tutor,2,1,#,sense 2 = obscure,Kim tutored Mary,NP,NP,#,sentient,sentient,#,AGNT,PTNT,
twist,6 7,1,#,6 is do the twist sense - excluded because too specialised  7 is twist what someone says,Kim twisted in her seat to see what was behind her,NP,#,#,physobj,#,#,Moved,#,
twist,6 7,1,#,6 is do the twist sense - excluded because too specialised  7 is twist what someone says,Kim twisted in her seat to see what was behind her,NP,NP,#,*,physobj,#,EFNT,Moved,
twist,6 7,2 3 4,#,#,Kim twisted the ribbon around the post,NP,NP,#,sentient,physobj,#,AGNT,THME,
type,#,1,#,#,Kim typed the letter,NP,NP,#,sentient,image,#,AGNT,FORM,
type,#,1,#,#,Kim typed the letter,NP,PP(on),#,sentient,location,#,AGNT,LOC,
type,#,1,#,#,Kim typed the letter,NP,#,#,sentient,#,#,AGNT,#,
type,#,1,#,#,Kim typed the letter,NP,NP,PP(on),sentient,image,location,AGNT,FORM,LOC
type,#,2,#,#,Kim typed Mary as a typical Virgo,NP,NP,PP(as),sentient,*,*,AGNT,THME,THME
undergo,#,1 2 3,#,#,Kim underwent surgery,NP,NP,#,*,*,#,EXPR,Experienced,
underlie,#,2,1,sense 1 = figurative sense extension,Stone slabs underlie the foundations,NP,NP,#,location,location,#,LOC,LOC,
understand,#,1 2 3 4 5 6,#,#,Kim understood the situation/Kim understood that it was difficult/Kim understood Mary,NP,Scomp(that),#,sentient,*,#,EXPR,THME,
understand,#,1 2 3 4 5 6,#,#,Kim understood the situation/Kim understood that it was difficult/Kim understood Mary,NP,NP,#,sentient,*,#,EXPR,THME,
undertake,#,1 2 3 4 5,#,#,Kim undertook to manage the project/Kim undertook the management of the project/Kim undertook managing the project,NP,Ving,#,sentient,action,#,AGNT,PTNT,
undertake,#,1 2 3 4 5,#,#,Kim undertook to manage the project/Kim undertook the management of the project/Kim undertook managing the project,NP,VPinf,#,sentient,action,#,AGNT,PTNT,
undertake,#,1 2 3 4 5,#,#,Kim undertook to manage the project/Kim undertook the management of the project/Kim undertook managing the project,NP,NP,#,sentient,action,#,AGNT,PTNT,
unfasten,#,1 2,#,#,Kim unfastened the dog from its leash,NP,NP,PP(from),sentient,physobj,physobj,AGNT,THME,THME
unfasten,#,1 2,#,#,Kim unfastened the dog from its leash,NP,NP,#,sentient,physobj,#,AGNT,THME,
unite,#,1 2 3 4 5 6,#,#,Kim united one team with the other/Kim united the two  teams,NP,NP,PP(with),sentient,*,*,AGNT,FORM,FORM
unite,#,1 2 3 4 5 6,#,#,Kim united one team with the other/Kim united the two  teams,NP,NP,#,sentient,collective,#,AGNT,FORM,
unload,#,1 2,#,#,Kim unloaded books from her bag/Kim unloaded her bag,NP,NP,PP(from),*,*,location,EFNT,THME,LOC
unload,#,1 2,#,#,Kim unloaded books from her bag/Kim unloaded her bag,NP,NP,#,sentient,physobj,#,AGNT,PTNT,
unlock,#,1 2 3,#,#,Kim unlocked the door,NP,NP,#,sentient,physobj,#,AGNT,PTNT,
unlock,#,1 2 3,#,#,Kim unlocked the door,NP,NP,PP(with),sentient,physobj,physobj,AGNT,THME,THME
unscrew,#,1 2,#,#,Kim unscrewed the bolt from the desk,NP,NP,#,sentient,physobj,#,AGNT,THME,
unscrew,#,1 2,#,#,Kim unscrewed the bolt from the desk,NP,NP,PP(from),sentient,physobj,physobj,AGNT,THME,THME
upset,5, 1 4,#,#, The dog upset the coffee table,NP,NP,#,*,*,#,EFNT,PTNT,
upset,5, 2 3 6,#, 5 excluded throughout, The news upset Kim,NP,NP,#,*,sentient,#,Experienced,EXPR,
use,#,1 2 3 4 5,#,#,Kim used Mary as an excuse,NP,NP,#,*,*,#,AGNT,PTNT,
use,#,1 2 3 4 5,#,#,Kim used Mary as an excuse,NP,NP,PP(as),sentient,*,*,AGNT,THME,THME
utilize,#,1 2,#,#,Kim utilized the chair as a ladder,NP,NP,PP(as),sentient,*,*,AGNT,THME,THME
vacation,#,1,#,#,Kim vacationed in the mountains,NP,PP,#,sentient,location,#,AGNT,LOC,
validate,#,1 4,#,#,Kim validated Mary's pass,NP,NP,#,sentient,*,#,AGNT,THME,
validate,#,2 3,#,#,Kim validated Mary's statement,NP,NP,#,*,info,#,EFNT,PTNT,
value,#, 1 4 5,#,#, Kim valued the book,NP,NP,#,sentient,*,#,AGNT,THME,
value,#, 1 4 5,#,#, Kim valued the book,NP,NP,PP(at),sentient,*,value,AGNT,THME,RSLT
value,#, 2 3,#,#, Kim values my friendship,NP,NP,#,sentient,*,#,EXPR,Experienced,
vary,#,1 4,#,#,Kim varied her workload/Kim's workload varied,NP,#,#,*,#,#,PTNT,#,
vary,#,1 4,#,#,Kim varied her workload/Kim's workload varied,NP,NP,#,*,*,#,EFNT,PTNT,
vary,#,2 3,#,#,The buildings vary in size,NP,#,#,*,#,#,EFNT,#,
vary,#,2 3,#,#,The buildings vary in size,NP,PP(in),#,*,value,#,THME,MED,
vault,#,1 2,#,#,Kim's horse vaulted the fence,NP,#,#,animate,#,#,AGNT,#,
verify,#,1 2,#,#,Kim verified the information,NP,NP,#,*,info,#,EFNT,PTNT,
verify,#,1 2,#,#,Kim verified the information,NP,Scomp(that),#,*,info,#,EFNT,PTNT,
vest,2,1,#,2 excluded as rare,Kim vested her office with high hopes/Kim vested high hopes in her office,NP,NP,PP,sentient,physobj,location,AGNT,THME,LOC
vest,2,1,#,2 excluded as rare,Kim vested her office with high hopes/Kim vested high hopes in her office,NP,NP,PP(with),animate,location,*,EFNT,LOC,THME
view,#,1,#,#,Kim viewed Mary as a good friend,NP,NP,PP(as),sentient,*,*,AGNT,THME,THME
view,#,2 3,#,#,Kim viewed the new property,NP,NP,#,sentient,*,#,EXPR,Experienced,
visit,3,1 2 4,#,sense 5 excluded as obscure,Kim visited the Louvre,NP,NP,#,sentient,location,#,AGNT,LOC,
